YEAR,MO,DY,HR,WS50M,WD50M
2008,3,1,2,4.07,92.0
2008,3,1,3,4.2,94.4
2008,3,1,4,4.67,94.5
2008,3,1,5,5.21,94.1
2008,3,1,6,5.41,93.1
2008,3,1,7,5.99,90.7
2008,3,1,8,6.23,88.9
2008,3,1,9,6.14,88.3
2008,3,1,10,6.09,88.0
2008,3,1,11,6.05,87.9
2008,3,1,12,5.98,87.7
2008,3,1,13,5.9,85.4
2008,3,1,14,5.95,82.1
2008,3,1,15,6.16,80.1
2008,3,1,16,6.58,80.6
2008,3,1,17,7.2,81.9
2008,3,1,18,8.18,82.2
2008,3,1,19,8.84,82.5
2008,3,1,20,8.16,83.4
2008,3,1,21,7.22,85.7
2008,3,1,22,6.36,88.6
2008,3,1,23,5.8,89.7
2008,3,2,0,5.61,90.6
2008,3,2,1,5.26,94.6
2008,3,2,2,5.15,99.6
2008,3,2,3,5.14,102.6
2008,3,2,4,5.3,103.3
2008,3,2,5,5.6,103.1
2008,3,2,6,5.7,102.3
2008,3,2,7,6.5,95.9
2008,3,2,8,6.92,90.5
2008,3,2,9,7.07,87.6
2008,3,2,10,7.3,86.4
2008,3,2,11,7.61,86.4
2008,3,2,12,7.93,87.3
2008,3,2,13,8.24,88.7
2008,3,2,14,8.57,90.1
2008,3,2,15,8.92,91.0
2008,3,2,16,9.19,91.7
2008,3,2,17,9.28,92.4
2008,3,2,18,8.93,92.9
2008,3,2,19,8.28,93.3
2008,3,2,20,7.52,94.4
2008,3,2,21,6.99,95.4
2008,3,2,22,6.58,95.8
2008,3,2,23,6.11,96.5
2008,3,3,0,5.79,98.6
2008,3,3,1,5.55,102.0
2008,3,3,2,5.41,105.7
2008,3,3,3,5.35,108.5
2008,3,3,4,5.39,110.2
2008,3,3,5,5.35,112.4
2008,3,3,6,5.29,114.8
2008,3,3,7,5.99,110.1
2008,3,3,8,6.12,106.7
2008,3,3,9,5.8,103.8
2008,3,3,10,5.55,99.6
2008,3,3,11,5.42,96.1
2008,3,3,12,5.38,94.2
2008,3,3,13,5.52,94.6
2008,3,3,14,5.81,95.5
2008,3,3,15,6.27,96.3
2008,3,3,16,6.9,96.4
2008,3,3,17,7.82,95.9
2008,3,3,18,8.8,95.3
2008,3,3,19,8.87,95.2
2008,3,3,20,7.94,96.1
2008,3,3,21,7.04,97.1
2008,3,3,22,6.23,97.1
2008,3,3,23,5.8,98.2
2008,3,4,0,5.64,100.9
2008,3,4,1,5.53,104.9
2008,3,4,2,5.54,108.6
2008,3,4,3,5.4,111.0
2008,3,4,4,5.18,111.9
2008,3,4,5,5.19,112.3
2008,3,4,6,5.01,112.2
2008,3,4,7,5.53,109.5
2008,3,4,8,5.61,107.9
2008,3,4,9,5.24,106.4
2008,3,4,10,4.82,106.0
2008,3,4,11,4.52,106.6
2008,3,4,12,4.37,106.5
2008,3,4,13,4.43,104.8
2008,3,4,14,4.65,102.5
2008,3,4,15,5.17,99.1
2008,3,4,16,6.04,94.7
2008,3,4,17,7.15,90.2
2008,3,4,18,8.13,86.3
2008,3,4,19,8.12,84.4
2008,3,4,20,7.54,85.0
2008,3,4,21,6.5,86.7
2008,3,4,22,5.72,89.7
2008,3,4,23,5.0,94.1
2008,3,5,0,4.7,99.3
2008,3,5,1,4.4,104.4
2008,3,5,2,4.1,109.1
2008,3,5,3,4.47,110.8
2008,3,5,4,4.66,110.9
2008,3,5,5,4.6,110.0
2008,3,5,6,4.5,107.5
2008,3,5,7,5.1,104.5
2008,3,5,8,5.09,105.5
2008,3,5,9,4.78,109.7
2008,3,5,10,4.61,115.8
2008,3,5,11,4.43,119.7
2008,3,5,12,4.3,120.3
2008,3,5,13,4.21,118.4
2008,3,5,14,4.29,114.8
2008,3,5,15,4.57,110.6
2008,3,5,16,5.13,105.0
2008,3,5,17,6.28,97.0
2008,3,5,18,8.13,89.5
2008,3,5,19,8.99,84.8
2008,3,5,20,8.23,82.0
2008,3,5,21,7.42,81.3
2008,3,5,22,5.79,80.0
2008,3,5,23,4.63,78.8
2008,3,6,0,3.86,80.6
2008,3,6,1,3.32,87.9
2008,3,6,2,3.13,97.1
2008,3,6,3,3.03,104.7
2008,3,6,4,3.14,106.1
2008,3,6,5,3.41,102.0
2008,3,6,6,3.53,97.5
2008,3,6,7,3.9,84.3
2008,3,6,8,3.74,82.6
2008,3,6,9,3.49,89.7
2008,3,6,10,3.37,100.6
2008,3,6,11,3.49,106.7
2008,3,6,12,3.69,106.0
2008,3,6,13,3.91,103.1
2008,3,6,14,4.3,100.6
2008,3,6,15,4.91,97.1
2008,3,6,16,5.74,92.1
2008,3,6,17,7.02,85.8
2008,3,6,18,8.76,80.5
2008,3,6,19,9.51,79.4
2008,3,6,20,9.33,81.4
2008,3,6,21,8.44,83.7
2008,3,6,22,7.4,85.4
2008,3,6,23,6.48,87.2
2008,3,7,0,5.98,89.3
2008,3,7,1,5.76,91.4
2008,3,7,2,5.38,94.3
2008,3,7,3,5.13,98.0
2008,3,7,4,5.06,101.8
2008,3,7,5,5.06,105.8
2008,3,7,6,5.03,109.0
2008,3,7,7,5.7,104.9
2008,3,7,8,6.1,104.3
2008,3,7,9,6.26,106.4
2008,3,7,10,6.41,107.2
2008,3,7,11,6.44,107.0
2008,3,7,12,6.34,106.3
2008,3,7,13,6.28,104.6
2008,3,7,14,6.36,102.2
2008,3,7,15,6.58,98.6
2008,3,7,16,6.96,94.6
2008,3,7,17,7.6,90.5
2008,3,7,18,8.27,86.3
2008,3,7,19,7.95,84.4
2008,3,7,20,7.63,86.7
2008,3,7,21,7.77,90.6
2008,3,7,22,7.23,93.6
2008,3,7,23,6.85,96.5
2008,3,8,0,6.59,99.6
2008,3,8,1,6.51,102.3
2008,3,8,2,6.19,104.6
2008,3,8,3,5.93,107.5
2008,3,8,4,5.85,110.7
2008,3,8,5,5.8,113.5
2008,3,8,6,5.61,115.1
2008,3,8,7,6.7,113.5
2008,3,8,8,7.07,112.9
2008,3,8,9,6.89,112.4
2008,3,8,10,6.63,110.2
2008,3,8,11,6.42,108.2
2008,3,8,12,6.3,106.9
2008,3,8,13,6.43,106.5
2008,3,8,14,6.89,105.8
2008,3,8,15,7.67,104.2
2008,3,8,16,8.58,102.2
2008,3,8,17,9.32,100.8
2008,3,8,18,9.34,99.4
2008,3,8,19,8.73,98.9
2008,3,8,20,8.05,102.0
2008,3,8,21,7.26,107.6
2008,3,8,22,6.42,114.5
2008,3,8,23,5.83,120.0
2008,3,9,0,5.62,125.2
2008,3,9,1,5.45,129.0
2008,3,9,2,5.29,129.9
2008,3,9,3,5.12,128.1
2008,3,9,4,4.85,124.0
2008,3,9,5,5.06,116.8
2008,3,9,6,5.18,109.4
2008,3,9,7,5.93,101.8
2008,3,9,8,6.94,100.2
2008,3,9,9,6.9,102.1
2008,3,9,10,6.56,105.6
2008,3,9,11,6.31,110.0
2008,3,9,12,6.21,114.0
2008,3,9,13,6.23,116.5
2008,3,9,14,6.28,117.5
2008,3,9,15,6.38,118.3
2008,3,9,16,6.53,118.5
2008,3,9,17,6.79,118.3
2008,3,9,18,7.45,119.4
2008,3,9,19,8.04,119.3
2008,3,9,20,7.38,119.4
2008,3,9,21,6.62,120.6
2008,3,9,22,6.06,122.3
2008,3,9,23,5.5,124.7
2008,3,10,0,4.91,128.4
2008,3,10,1,4.55,130.3
2008,3,10,2,4.52,129.8
2008,3,10,3,4.79,127.4
2008,3,10,4,4.7,124.9
2008,3,10,5,4.65,122.8
2008,3,10,6,4.49,122.3
2008,3,10,7,5.3,119.4
2008,3,10,8,6.03,118.2
2008,3,10,9,6.32,118.0
2008,3,10,10,6.49,116.5
2008,3,10,11,6.62,113.9
2008,3,10,12,6.69,111.5
2008,3,10,13,6.7,108.5
2008,3,10,14,6.77,105.9
2008,3,10,15,6.86,104.0
2008,3,10,16,7.03,102.7
2008,3,10,17,7.36,102.4
2008,3,10,18,7.92,103.2
2008,3,10,19,8.14,102.6
2008,3,10,20,7.48,102.0
2008,3,10,21,7.01,103.3
2008,3,10,22,6.59,106.7
2008,3,10,23,6.14,110.0
2008,3,11,0,5.92,112.8
2008,3,11,1,5.43,114.6
2008,3,11,2,5.34,115.5
2008,3,11,3,5.21,117.2
2008,3,11,4,5.02,119.5
2008,3,11,5,4.89,121.2
2008,3,11,6,4.74,121.8
2008,3,11,7,5.21,119.0
2008,3,11,8,5.66,115.7
2008,3,11,9,5.89,111.7
2008,3,11,10,6.02,108.9
2008,3,11,11,6.09,107.3
2008,3,11,12,6.23,106.3
2008,3,11,13,6.5,105.1
2008,3,11,14,6.88,103.5
2008,3,11,15,7.22,102.5
2008,3,11,16,7.48,102.7
2008,3,11,17,7.59,103.7
2008,3,11,18,7.29,104.6
2008,3,11,19,6.68,103.8
2008,3,11,20,6.58,103.4
2008,3,11,21,6.29,104.8
2008,3,11,22,6.06,107.4
2008,3,11,23,5.64,109.9
2008,3,12,0,5.4,111.5
2008,3,12,1,5.67,114.0
2008,3,12,2,5.68,116.9
2008,3,12,3,5.44,120.9
2008,3,12,4,5.11,124.9
2008,3,12,5,4.69,128.0
2008,3,12,6,4.51,126.8
2008,3,12,7,5.05,119.9
2008,3,12,8,6.35,111.3
2008,3,12,9,6.64,106.4
2008,3,12,10,6.52,103.3
2008,3,12,11,6.27,101.2
2008,3,12,12,5.97,100.7
2008,3,12,13,5.76,102.5
2008,3,12,14,5.65,104.1
2008,3,12,15,5.64,104.4
2008,3,12,16,5.69,103.3
2008,3,12,17,5.62,100.9
2008,3,12,18,5.96,97.1
2008,3,12,19,6.39,92.7
2008,3,12,20,6.17,89.1
2008,3,12,21,5.52,87.3
2008,3,12,22,4.89,87.8
2008,3,12,23,4.34,90.5
2008,3,13,0,3.85,95.7
2008,3,13,1,3.54,103.9
2008,3,13,2,3.52,113.6
2008,3,13,3,3.8,119.5
2008,3,13,4,4.01,122.3
2008,3,13,5,4.14,123.1
2008,3,13,6,4.12,122.9
2008,3,13,7,4.07,118.5
2008,3,13,8,3.89,114.9
2008,3,13,9,3.69,110.8
2008,3,13,10,3.49,104.1
2008,3,13,11,3.3,95.9
2008,3,13,12,3.04,89.1
2008,3,13,13,2.8,84.5
2008,3,13,14,2.7,81.7
2008,3,13,15,2.79,78.7
2008,3,13,16,3.14,73.4
2008,3,13,17,4.0,64.7
2008,3,13,18,5.79,58.2
2008,3,13,19,6.88,54.3
2008,3,13,20,6.93,52.7
2008,3,13,21,6.34,52.2
2008,3,13,22,5.37,53.9
2008,3,13,23,4.73,58.8
2008,3,14,0,4.19,66.1
2008,3,14,1,3.63,74.0
2008,3,14,2,3.26,81.3
2008,3,14,3,3.02,86.4
2008,3,14,4,2.93,88.4
2008,3,14,5,2.91,88.4
2008,3,14,6,2.91,85.5
2008,3,14,7,3.1,75.6
2008,3,14,8,3.07,70.8
2008,3,14,9,2.77,75.8
2008,3,14,10,2.62,83.0
2008,3,14,11,2.58,87.8
2008,3,14,12,2.53,90.5
2008,3,14,13,2.55,88.4
2008,3,14,14,2.7,83.8
2008,3,14,15,2.98,78.6
2008,3,14,16,3.4,69.5
2008,3,14,17,4.1,59.5
2008,3,14,18,5.1,51.5
2008,3,14,19,5.3,48.8
2008,3,14,20,4.81,50.1
2008,3,14,21,4.95,53.9
2008,3,14,22,4.95,58.2
2008,3,14,23,4.76,61.4
2008,3,15,0,4.59,63.3
2008,3,15,1,3.55,72.5
2008,3,15,2,2.88,89.6
2008,3,15,3,3.09,99.7
2008,3,15,4,3.86,99.9
2008,3,15,5,4.51,99.7
2008,3,15,6,4.62,99.7
2008,3,15,7,4.88,92.9
2008,3,15,8,4.42,91.6
2008,3,15,9,3.42,96.2
2008,3,15,10,2.78,100.4
2008,3,15,11,2.49,107.1
2008,3,15,12,2.44,115.0
2008,3,15,13,2.67,116.0
2008,3,15,14,3.28,110.1
2008,3,15,15,4.04,102.6
2008,3,15,16,4.84,95.3
2008,3,15,17,5.79,89.1
2008,3,15,18,6.9,85.0
2008,3,15,19,7.32,83.6
2008,3,15,20,6.83,84.2
2008,3,15,21,6.79,82.6
2008,3,15,22,6.21,81.5
2008,3,15,23,5.18,81.2
2008,3,16,0,4.24,82.4
2008,3,16,1,3.81,86.8
2008,3,16,2,3.5,93.9
2008,3,16,3,3.46,100.8
2008,3,16,4,3.5,107.1
2008,3,16,5,3.59,112.8
2008,3,16,6,3.67,116.4
2008,3,16,7,4.1,107.3
2008,3,16,8,4.36,103.7
2008,3,16,9,4.8,101.7
2008,3,16,10,5.2,100.2
2008,3,16,11,5.09,99.6
2008,3,16,12,4.7,100.0
2008,3,16,13,4.28,99.9
2008,3,16,14,4.03,97.1
2008,3,16,15,4.22,94.3
2008,3,16,16,5.18,94.9
2008,3,16,17,6.79,96.2
2008,3,16,18,7.54,96.8
2008,3,16,19,6.89,94.5
2008,3,16,20,6.44,91.7
2008,3,16,21,6.41,91.2
2008,3,16,22,5.81,91.2
2008,3,16,23,5.31,91.4
2008,3,17,0,4.36,92.8
2008,3,17,1,3.68,92.5
2008,3,17,2,3.27,92.1
2008,3,17,3,3.02,91.9
2008,3,17,4,2.86,89.6
2008,3,17,5,2.72,82.2
2008,3,17,6,2.79,71.8
2008,3,17,7,3.76,66.6
2008,3,17,8,4.4,66.6
2008,3,17,9,4.51,71.0
2008,3,17,10,4.47,75.9
2008,3,17,11,4.3,79.7
2008,3,17,12,4.26,82.9
2008,3,17,13,4.48,83.6
2008,3,17,14,5.14,84.1
2008,3,17,15,6.22,85.1
2008,3,17,16,7.32,84.4
2008,3,17,17,7.99,82.1
2008,3,17,18,7.33,80.3
2008,3,17,19,6.49,79.2
2008,3,17,20,6.39,77.4
2008,3,17,21,6.14,76.6
2008,3,17,22,5.68,76.9
2008,3,17,23,5.07,79.7
2008,3,18,0,4.6,84.4
2008,3,18,1,4.15,88.2
2008,3,18,2,3.82,92.2
2008,3,18,3,3.57,98.7
2008,3,18,4,3.36,107.3
2008,3,18,5,3.34,113.3
2008,3,18,6,3.38,113.2
2008,3,18,7,3.24,107.8
2008,3,18,8,3.36,100.1
2008,3,18,9,3.4,94.6
2008,3,18,10,3.28,93.8
2008,3,18,11,3.21,96.3
2008,3,18,12,3.33,99.0
2008,3,18,13,3.71,96.6
2008,3,18,14,4.16,91.8
2008,3,18,15,4.54,85.6
2008,3,18,16,4.97,80.4
2008,3,18,17,5.37,75.8
2008,3,18,18,5.79,72.9
2008,3,18,19,5.96,72.7
2008,3,18,20,5.69,75.5
2008,3,18,21,5.5,79.1
2008,3,18,22,5.23,82.1
2008,3,18,23,5.34,82.2
2008,3,19,0,5.16,79.6
2008,3,19,1,5.32,76.7
2008,3,19,2,5.38,73.7
2008,3,19,3,5.04,75.3
2008,3,19,4,4.56,77.9
2008,3,19,5,3.94,78.1
2008,3,19,6,3.25,79.7
2008,3,19,7,3.15,78.1
2008,3,19,8,3.2,73.3
2008,3,19,9,2.83,68.0
2008,3,19,10,2.36,63.9
2008,3,19,11,1.86,62.9
2008,3,19,12,1.41,64.9
2008,3,19,13,1.17,76.7
2008,3,19,14,1.22,90.9
2008,3,19,15,1.52,102.6
2008,3,19,16,2.22,108.7
2008,3,19,17,2.98,107.8
2008,3,19,18,3.66,101.7
2008,3,19,19,3.96,92.6
2008,3,19,20,4.43,83.4
2008,3,19,21,4.79,75.9
2008,3,19,22,5.06,70.6
2008,3,19,23,5.43,69.7
2008,3,20,0,5.69,71.4
2008,3,20,1,5.78,76.0
2008,3,20,2,5.61,81.3
2008,3,20,3,5.39,87.6
2008,3,20,4,5.27,92.9
2008,3,20,5,5.37,93.5
2008,3,20,6,5.37,92.5
2008,3,20,7,5.07,89.0
2008,3,20,8,5.19,82.7
2008,3,20,9,5.01,77.8
2008,3,20,10,4.29,71.9
2008,3,20,11,3.56,63.7
2008,3,20,12,3.06,55.5
2008,3,20,13,3.05,55.3
2008,3,20,14,3.57,60.5
2008,3,20,15,4.19,60.7
2008,3,20,16,4.46,57.6
2008,3,20,17,4.33,53.7
2008,3,20,18,4.32,50.9
2008,3,20,19,4.26,51.5
2008,3,20,20,3.84,56.5
2008,3,20,21,3.25,67.0
2008,3,20,22,3.23,74.2
2008,3,20,23,3.43,73.2
2008,3,21,0,3.52,74.2
2008,3,21,1,3.63,77.1
2008,3,21,2,3.7,80.5
2008,3,21,3,3.85,84.3
2008,3,21,4,4.17,87.4
2008,3,21,5,4.62,88.8
2008,3,21,6,4.98,88.2
2008,3,21,7,5.31,86.3
2008,3,21,8,6.17,83.2
2008,3,21,9,5.89,82.9
2008,3,21,10,5.38,82.1
2008,3,21,11,4.84,80.5
2008,3,21,12,4.28,78.8
2008,3,21,13,4.01,78.2
2008,3,21,14,4.17,80.5
2008,3,21,15,4.75,82.6
2008,3,21,16,5.56,83.1
2008,3,21,17,6.06,82.1
2008,3,21,18,6.66,80.6
2008,3,21,19,7.0,79.4
2008,3,21,20,6.93,80.2
2008,3,21,21,6.31,83.0
2008,3,21,22,5.82,86.7
2008,3,21,23,5.48,92.0
2008,3,22,0,5.27,96.8
2008,3,22,1,5.35,98.5
2008,3,22,2,5.69,99.4
2008,3,22,3,5.95,102.0
2008,3,22,4,6.03,104.7
2008,3,22,5,5.55,107.5
2008,3,22,6,5.15,109.9
2008,3,22,7,4.55,109.9
2008,3,22,8,4.57,106.9
2008,3,22,9,4.23,104.4
2008,3,22,10,4.03,101.7
2008,3,22,11,3.8,100.6
2008,3,22,12,3.5,101.5
2008,3,22,13,3.29,103.2
2008,3,22,14,3.23,103.4
2008,3,22,15,3.43,101.4
2008,3,22,16,3.91,95.9
2008,3,22,17,4.61,89.1
2008,3,22,18,5.54,84.3
2008,3,22,19,6.32,82.5
2008,3,22,20,6.59,83.6
2008,3,22,21,6.5,87.3
2008,3,22,22,6.27,91.1
2008,3,22,23,5.72,94.5
2008,3,23,0,5.46,97.7
2008,3,23,1,5.44,99.5
2008,3,23,2,5.27,102.1
2008,3,23,3,4.76,109.0
2008,3,23,4,4.32,120.5
2008,3,23,5,4.54,125.2
2008,3,23,6,4.89,124.3
2008,3,23,7,4.87,119.2
2008,3,23,8,4.94,114.6
2008,3,23,9,4.74,111.5
2008,3,23,10,4.66,108.0
2008,3,23,11,4.72,105.7
2008,3,23,12,4.86,104.8
2008,3,23,13,5.02,103.0
2008,3,23,14,5.37,101.7
2008,3,23,15,5.96,100.6
2008,3,23,16,6.39,97.6
2008,3,23,17,6.62,93.9
2008,3,23,18,6.95,90.4
2008,3,23,19,7.01,88.3
2008,3,23,20,6.45,87.6
2008,3,23,21,5.81,88.2
2008,3,23,22,5.66,89.2
2008,3,23,23,6.1,90.5
2008,3,24,0,6.26,92.1
2008,3,24,1,6.04,95.7
2008,3,24,2,5.08,102.6
2008,3,24,3,4.8,104.7
2008,3,24,4,5.07,103.8
2008,3,24,5,5.05,103.4
2008,3,24,6,4.8,102.5
2008,3,24,7,4.41,101.1
2008,3,24,8,4.87,97.4
2008,3,24,9,4.81,95.5
2008,3,24,10,4.69,93.9
2008,3,24,11,4.47,93.2
2008,3,24,12,4.13,94.7
2008,3,24,13,3.9,99.0
2008,3,24,14,3.8,104.0
2008,3,24,15,3.83,109.4
2008,3,24,16,4.01,113.0
2008,3,24,17,4.41,112.4
2008,3,24,18,5.25,109.4
2008,3,24,19,5.89,105.7
2008,3,24,20,5.84,102.3
2008,3,24,21,5.55,100.5
2008,3,24,22,5.18,100.8
2008,3,24,23,4.73,102.1
2008,3,25,0,4.35,105.2
2008,3,25,1,4.12,111.0
2008,3,25,2,4.19,118.0
2008,3,25,3,4.52,123.6
2008,3,25,4,4.79,127.4
2008,3,25,5,4.55,129.6
2008,3,25,6,4.13,131.4
2008,3,25,7,3.67,127.4
2008,3,25,8,3.49,120.7
2008,3,25,9,3.11,118.2
2008,3,25,10,2.92,113.7
2008,3,25,11,2.77,110.9
2008,3,25,12,2.76,109.2
2008,3,25,13,3.1,107.9
2008,3,25,14,3.71,105.0
2008,3,25,15,4.29,100.6
2008,3,25,16,4.96,96.4
2008,3,25,17,5.64,93.3
2008,3,25,18,6.27,91.7
2008,3,25,19,6.37,91.6
2008,3,25,20,6.13,93.6
2008,3,25,21,5.95,96.1
2008,3,25,22,6.13,98.1
2008,3,25,23,6.07,100.7
2008,3,26,0,5.64,110.3
2008,3,26,1,5.94,116.8
2008,3,26,2,6.36,113.5
2008,3,26,3,6.34,114.1
2008,3,26,4,4.54,120.1
2008,3,26,5,4.46,115.1
2008,3,26,6,4.14,109.9
2008,3,26,7,3.55,115.3
2008,3,26,8,4.12,116.1
2008,3,26,9,4.18,116.6
2008,3,26,10,3.78,118.9
2008,3,26,11,3.61,120.1
2008,3,26,12,3.56,121.3
2008,3,26,13,3.51,118.8
2008,3,26,14,3.5,113.6
2008,3,26,15,3.55,108.0
2008,3,26,16,3.68,100.3
2008,3,26,17,4.02,93.4
2008,3,26,18,4.57,88.2
2008,3,26,19,5.07,86.7
2008,3,26,20,5.21,87.5
2008,3,26,21,5.06,89.7
2008,3,26,22,4.79,92.3
2008,3,26,23,4.52,95.7
2008,3,27,0,4.25,99.6
2008,3,27,1,3.97,105.3
2008,3,27,2,3.84,111.6
2008,3,27,3,3.84,116.0
2008,3,27,4,3.84,117.6
2008,3,27,5,4.06,117.6
2008,3,27,6,4.3,118.0
2008,3,27,7,4.16,115.6
2008,3,27,8,4.14,110.5
2008,3,27,9,4.15,104.2
2008,3,27,10,4.25,99.9
2008,3,27,11,4.33,98.1
2008,3,27,12,4.48,95.9
2008,3,27,13,4.82,94.3
2008,3,27,14,5.29,91.7
2008,3,27,15,5.69,89.6
2008,3,27,16,5.99,88.2
2008,3,27,17,6.11,87.1
2008,3,27,18,6.46,86.8
2008,3,27,19,6.64,85.4
2008,3,27,20,6.27,83.6
2008,3,27,21,5.98,82.4
2008,3,27,22,5.56,80.9
2008,3,27,23,5.24,78.6
2008,3,28,0,5.2,74.7
2008,3,28,1,4.81,73.9
2008,3,28,2,4.12,81.3
2008,3,28,3,4.02,90.1
2008,3,28,4,3.91,94.5
2008,3,28,5,3.8,98.6
2008,3,28,6,3.91,101.2
2008,3,28,7,3.94,99.3
2008,3,28,8,4.07,96.2
2008,3,28,9,4.07,95.1
2008,3,28,10,4.06,94.1
2008,3,28,11,3.98,92.3
2008,3,28,12,3.84,89.4
2008,3,28,13,3.81,88.6
2008,3,28,14,3.9,90.1
2008,3,28,15,4.1,90.3
2008,3,28,16,4.53,88.2
2008,3,28,17,5.03,86.0
2008,3,28,18,5.58,85.3
2008,3,28,19,5.71,85.6
2008,3,28,20,5.61,87.3
2008,3,28,21,5.57,90.0
2008,3,28,22,5.48,92.1
2008,3,28,23,5.18,91.9
2008,3,29,0,4.86,90.1
2008,3,29,1,4.64,90.0
2008,3,29,2,4.16,93.2
2008,3,29,3,3.91,101.4
2008,3,29,4,4.1,107.2
2008,3,29,5,4.14,106.7
2008,3,29,6,4.06,105.7
2008,3,29,7,3.86,105.3
2008,3,29,8,3.92,106.3
2008,3,29,9,4.27,104.4
2008,3,29,10,4.28,102.3
2008,3,29,11,4.05,101.5
2008,3,29,12,4.01,98.2
2008,3,29,13,4.17,95.4
2008,3,29,14,4.37,98.3
2008,3,29,15,4.59,104.6
2008,3,29,16,4.79,112.1
2008,3,29,17,4.78,116.5
2008,3,29,18,4.92,119.2
2008,3,29,19,5.23,123.1
2008,3,29,20,5.41,125.0
2008,3,29,21,5.56,123.4
2008,3,29,22,5.61,119.2
2008,3,29,23,5.59,118.2
2008,3,30,0,5.05,119.0
2008,3,30,1,4.49,115.7
2008,3,30,2,4.52,109.5
2008,3,30,3,4.65,106.5
2008,3,30,4,4.42,108.5
2008,3,30,5,4.41,111.8
2008,3,30,6,4.75,112.2
2008,3,30,7,4.86,107.4
2008,3,30,8,5.85,102.1
2008,3,30,9,5.99,99.0
2008,3,30,10,6.19,97.0
2008,3,30,11,6.23,97.0
2008,3,30,12,6.04,100.9
2008,3,30,13,5.82,106.2
2008,3,30,14,5.75,108.6
2008,3,30,15,5.81,107.2
2008,3,30,16,5.7,104.0
2008,3,30,17,5.01,101.8
2008,3,30,18,4.55,101.0
2008,3,30,19,4.6,99.6
2008,3,30,20,4.63,98.6
2008,3,30,21,4.74,97.4
2008,3,30,22,4.89,96.3
2008,3,30,23,5.08,96.9
2008,3,31,0,5.17,98.5
2008,3,31,1,5.2,104.4
2008,3,31,2,5.04,116.9
2008,3,31,3,5.04,130.4
2008,3,31,4,5.06,137.6
2008,3,31,5,4.86,138.3
2008,3,31,6,4.65,135.4
2008,3,31,7,4.48,126.4
2008,3,31,8,5.44,111.8
2008,3,31,9,6.16,103.8
2008,3,31,10,6.55,100.3
2008,3,31,11,6.52,99.1
2008,3,31,12,6.29,99.3
2008,3,31,13,6.05,98.8
2008,3,31,14,5.97,98.2
2008,3,31,15,6.02,99.2
2008,3,31,16,6.17,100.0
2008,3,31,17,6.0,99.8
2008,3,31,18,5.74,98.4
2008,3,31,19,5.73,96.4
2008,3,31,20,5.59,96.0
2008,3,31,21,5.45,97.0
2008,3,31,22,5.39,97.5
2008,3,31,23,5.07,95.4
2008,4,1,0,4.22,91.1
2008,4,1,1,2.97,90.4
2008,4,1,2,2.82,98.4
2008,4,1,3,3.02,103.2
2008,4,1,4,2.6,107.9
2008,4,1,5,2.29,112.1
2008,4,1,6,2.29,115.6
2008,4,1,7,2.46,115.8
2008,4,1,8,2.63,110.5
2008,4,1,9,2.47,106.2
2008,4,1,10,2.25,107.1
2008,4,1,11,1.96,114.7
2008,4,1,12,1.74,123.8
2008,4,1,13,1.82,131.2
2008,4,1,14,2.19,135.6
2008,4,1,15,2.69,137.4
2008,4,1,16,3.18,134.5
2008,4,1,17,3.6,126.5
2008,4,1,18,4.07,115.6
2008,4,1,19,4.42,105.5
2008,4,1,20,4.46,97.6
2008,4,1,21,4.3,92.5
2008,4,1,22,4.02,90.4
2008,4,1,23,3.59,91.4
2008,4,2,0,3.13,94.6
2008,4,2,1,2.78,96.0
2008,4,2,2,2.62,95.5
2008,4,2,3,2.72,96.5
2008,4,2,4,2.92,99.3
2008,4,2,5,3.18,102.7
2008,4,2,6,3.34,106.3
2008,4,2,7,3.44,110.6
2008,4,2,8,3.55,115.6
2008,4,2,9,3.18,118.7
2008,4,2,10,2.73,120.3
2008,4,2,11,2.35,121.3
2008,4,2,12,2.13,122.7
2008,4,2,13,2.06,121.3
2008,4,2,14,2.21,118.3
2008,4,2,15,2.57,110.1
2008,4,2,16,3.27,100.6
2008,4,2,17,4.31,94.0
2008,4,2,18,5.47,89.3
2008,4,2,19,6.35,87.7
2008,4,2,20,6.65,88.4
2008,4,2,21,6.78,89.7
2008,4,2,22,6.54,89.9
2008,4,2,23,5.84,89.7
2008,4,3,0,5.26,92.2
2008,4,3,1,5.73,98.2
2008,4,3,2,5.83,103.9
2008,4,3,3,5.87,106.5
2008,4,3,4,6.13,105.5
2008,4,3,5,6.11,100.0
2008,4,3,6,5.51,92.0
2008,4,3,7,4.83,81.8
2008,4,3,8,4.24,72.0
2008,4,3,9,3.41,64.9
2008,4,3,10,2.84,60.9
2008,4,3,11,2.42,55.5
2008,4,3,12,2.04,45.0
2008,4,3,13,1.71,41.7
2008,4,3,14,1.48,57.4
2008,4,3,15,1.58,77.5
2008,4,3,16,2.02,88.9
2008,4,3,17,2.78,91.4
2008,4,3,18,4.09,89.3
2008,4,3,19,5.54,85.5
2008,4,3,20,6.49,82.4
2008,4,3,21,6.6,80.6
2008,4,3,22,6.08,79.9
2008,4,3,23,5.32,79.8
2008,4,4,0,4.52,80.3
2008,4,4,1,3.82,80.2
2008,4,4,2,3.19,78.2
2008,4,4,3,2.66,73.9
2008,4,4,4,2.4,68.0
2008,4,4,5,2.43,64.9
2008,4,4,6,2.64,65.9
2008,4,4,7,3.1,66.8
